MCS	Id	Type	Volume	SurfaceArea	X_Location	Y_Location	VEGF165	VEGF121	TotalVEGF	CXCL10	CCL2	Growing	Arrested	Quiescent	Apoptotic	Total Cell Number
0	171	1	33	28.538549012464387	197.99323381078307	93.31428723541951	0.04971810802817345	0.0012823271099478006	0.05100043513812125	0.0	0.001413914724253118	0	0	1	0	171
0	173	1	35	28.538549012464387	212.80274256639015	93.53908269489094	0.04972245544195175	0.0014981112908571959	0.05122056673280895	2.815999869199004e-05	0.001438490697182715	0	0	1	0	173
0	175	1	33	29.779355491267186	227.9135900382779	93.65268900236573	0.04976508393883705	0.0014128605835139751	0.05117794452235103	1.2287999197724275e-05	0.0009991757106035948	0	0	1	0	175
0	176	1	33	27.297742533661587	49.463058268638825	101.04112758069165	0.04973214119672775	0.0	0.04973214119672775	0.0	0.0036788322031497955	0	0	1	0	176
0	177	1	31	26.056936054858788	56.63180860310038	100.92559794520189	0.049700506031513214	0.0015478582354262471	0.05124836426693946	0.0	0.001842488069087267	0	0	1	0	177
0	178	1	29	26.056936054858788	63.95501669622358	101.05085176939703	0.04973933845758438	0.0	0.04973933845758438	0.0	0.003277318086475134	0	0	1	0	178
0	179	1	33	28.538549012464387	71.24767201580165	100.843726549973	0.049699995666742325	0.0016020956682041287	0.051302091334946454	0.0	0.0018685233080759645	0	0	1	0	179
0	182	1	30	26.056936054858788	93.63435890665625	101.03266753651799	0.049700941890478134	0.0015636043390259147	0.05126454622950405	0.0	0.0018225968815386295	0	0	1	0	182
0	183	1	31	24.81612957605599	101.27082232841718	101.10571501470551	0.04970813915133476	0.0014515426009893417	0.051159681752324104	0.0	0.0016845854697749019	0	0	1	0	183
0	184	1	34	29.779355491267186	108.62074656902006	100.97062721257781	0.049700912088155746	0.0015636043390259147	0.05126451642718166	0.0	0.0018225968815386295	0	0	1	0	184
0	185	1	32	29.779355491267186	116.04933407021649	100.88338300703697	0.05473863705992699	0.004130626562982798	0.058869263622909784	0.002873210469260812	0.0	0	0	1	0	185
0	186	1	32	29.779355491267186	123.77044626057932	100.73797599780228	0.04970241338014603	0.0015968470834195614	0.05129926046356559	4.607999471772928e-06	0.001796561642549932	0	0	1	0	186
0	189	1	32	27.297742533661587	145.84323026240716	100.79613880149617	0.049699995666742325	0.0016020956682041287	0.051302091334946454	0.0	0.0018685233080759645	0	0	1	0	189
0	190	1	32	27.297742533661587	153.2008249296832	101.14511562365946	0.04970003664493561	0.0015671037836000323	0.05126714042853564	0.0	0.0018654513405635953	0	0	1	0	190
0	192	1	32	28.538549012464387	168.29407248824532	101.26144123104723	0.04970908537507057	0.0014130515046417713	0.05112213687971234	0.0	0.001638659043237567	0	0	1	0	192
0	194	1	31	24.81612957605599	183.29913773152964	100.83553941045007	0.04970189929008484	0.001651084516197443	0.05135298380628228	4.607999471772928e-06	0.0018225968815386295	0	0	1	0	194
0	195	1	31	24.81612957605599	190.473801000091	100.83553941045011	0.054700929671525955	0.004092718940228224	0.05879364861175418	0.0028073929715901613	0.0	0	0	1	0	195
0	198	1	31	26.056936054858788	212.9283956648772	100.77550038728218	0.05567990243434906	0.004005238879472017	0.05968514131382108	0.004671307746320963	0.005605570040643215	0	0	1	0	198
0	199	1	32	27.297742533661587	220.378863196116	100.73797599780231	0.049700506031513214	0.0015478582354262471	0.05124836426693946	0.0	0.001842488069087267	0	0	1	0	199
0	200	1	30	27.297742533661587	227.59492837440354	101.00164737454786	0.05470125004649162	0.004121879115700722	0.058823129162192345	0.002808928955346346	0.0	0	0	1	0	200
0	203	1	33	27.297742533661587	63.746432848493846	108.45776630626288	0.04969789460301399	0.0018540380988270044	0.051551932701841	0.0	0.0019757358822971582	0	0	1	0	203
0	204	1	31	28.538549012464387	71.55150586031787	108.19031974851505	0.0557788610458374	0.004722573794424534	0.060501434840261936	0.00494701974093914	0.0059364247135818005	0	0	1	0	204
0	207	1	35	28.538549012464387	93.68532060132135	108.3755830200045	0.0557788610458374	0.004722573794424534	0.060501434840261936	0.00494701974093914	0.0059364247135818005	0	0	1	0	207
0	208	1	32	27.297742533661587	101.05787141811862	108.64811730017011	0.04969789460301399	0.0018540380988270044	0.051551932701841	0.0	0.001975736115127802	0	0	1	0	208
0	209	1	31	28.538549012464387	109.09090509603321	108.46049535277051	0.04969789460301399	0.0018540380988270044	0.051551932701841	0.0	0.0019757358822971582	0	0	1	0	209
0	210	1	32	28.538549012464387	116.13657827575733	108.27005907615988	0.05478338897228241	0.004810054320842028	0.05959344329312444	0.002972820308059454	0.0	0	0	1	0	210
0	213	1	29	28.538549012464387	138.66012400621287	108.04643312402659	0.049697935581207275	0.0018190460978075862	0.05151698167901486	0.0	0.001972663914784789	0	0	1	0	213
0	214	1	33	29.779355491267186	145.7806611857062	108.57056689524495	0.04969785362482071	0.0018890300998464227	0.05158688372466713	0.0	0.001978808082640171	0	0	1	0	214
0	216	1	31	26.056936054858788	160.90458208991146	108.46049535277052	0.04973037540912628	0.0	0.04973037540912628	0.0	0.00393713591620326	0	0	1	0	216
